1,0,5,9.788249087,1.742771573,14.20143597,7.432655295,8.374540552,5.898825745,3059.878633,143840.9984,6.125723494,1.188091367,9.169194,4.2341456,5.058529575,4.749581096,1300.013671,45900.7703,-6.226121518,1.248935586,-3.9827545,-9.511565,5.980475096,4.182138789,1840.155453,73025.46666,-4.213478115,1.353955849,-1.804031,-6.9719152,7.027227542,3.947139155,614.403799,16910.56502
1,1,5,9.647502617,1.691145776,14.20143597,6.928236987,8.209610501,5.47090366,3338.119682,159941.2498,6.030522494,1.297618242,9.169194,4.0282445,5.894283913,4.749703336,1148.900232,38560.30936,-6.053285527,1.101617131,-4.358644,-8.426991,5.252877424,3.702195682,2145.558199,88717.17639,-4.324617467,1.151140265,-1.584363,-6.825869,5.734412214,3.494587193,858.3926235,26139.94371
1,2,5,9.92263382,1.662457964,12.9710282,6.928236987,8.337754135,4.953411355,4667.142911,250136.7554,6.099809227,1.26313931,8.311471,4.0282445,6.223773794,3.944896828,1860.784858,73385.08087,-6.115879415,1.174486569,-3.3279405,-8.362348,6.230957425,2.849300304,3975.917727,202008.0369,-4.677961748,1.323823642,-1.584363,-7.125743,7.021789255,3.214739299,1295.239986,45268.73804
1,3,5,9.993772043,1.601056229,12.9710282,7.043278144,7.931955072,4.936747641,5137.850875,287160.6865,6.080321647,1.188018352,8.520964,4.2299557,5.953606014,3.694196007,2301.998593,98430.79288,-5.721244226,1.140016986,-3.3279405,-8.056489,5.707040376,3.718472457,1885.450718,75414.94511,-5.242069432,1.595492278,-1.8537107,-8.53892,7.954980358,4.860275151,721.6418621,20961.09846
1,4,5,9.622140263,2.647634378,14.85968369,4.302156667,13.16769628,8.07277779,1144.612819,38377.77274,6.450559833,2.743807321,14.153922,1.2898762,12.86470891,9.523801895,209.0783552,3952.869848,-2.444117157,3.6637678,6.199187,-7.1059904,12.2934614,17.48367508,3.828146489,10.599495,-3.84302023,4.036290699,5.815516,-10.708067,17.47009931,15.78672203,9.953452629,56.56284392
1,5,3,10.11979627,3.272232419,16.87768183,4.302156667,16.20249752,10.09301014,713.140558,20400.25066,5.737341661,4.961212916,15.618575,-2.7515364,19.82062063,21.08970641,15.73193886,108.9387253,-0.65626521,2.686460939,6.199187,-6.27221,11.94767261,10.14194821,1.26274001,0.120536715,2.920200633,6.277876263,14.180258,-10.708067,27.16980569,24.55671207,2.114127454,3.567689904
1,6,4,10.46710413,2.313846593,16.87768183,5.509074701,11.44437595,6.36111185,2652.623438,116568.733,2.816591228,4.725852214,15.618575,-2.7515364,19.16110322,18.79027466,3.588049134,8.867135272,-1.567828047,1.355839929,1.6621746,-6.27221,6.308246819,4.37481389,17.85573002,137.9556192,8.649427809,2.353359642,14.180258,3.6469676,10.42546682,8.291377958,737.2913473,21104.73269
1,7,2,10.08096927,1.124698321,13.08811457,8.507490629,4.811647642,4.164509752,7281.101431,447956.7162,1.061529173,1.170370974,3.6062663,-1.216853,4.740427273,4.637791269,5.938315097,24.39987118,-0.773009179,1.067714878,2.0404584,-2.6797101,5.099904132,3.237696388,3.468081853,12.45691672,9.873687859,1.080280085,12.744335,8.478467,4.655318205,3.964084229,7707.824434,483308.4706
1,8,2,10.22218562,1.192029904,13.40790957,8.746920257,5.465133593,4.301043995,7904.653057,510071.6492,0.973489453,1.001237204,3.6062663,-0.74878657,4.58992961,3.896295836,6.424227258,32.12945759,-0.322037726,1.120203144,2.0404584,-2.7509377,5.346537085,3.799656711,0.730727858,-0.986189745,10.06490718,1.141462497,13.113641,8.478467,5.282760773,4.05112356,8729.26978,582231.8192
1,9,6,10.24681567,0.945398023,13.40790957,8.746920257,4.770396464,2.423631085,24621.71744,2250122.442,0.519368003,0.489631723,1.3623008,-0.74878657,2.12155226,1.782880391,4.636312153,18.71411458,-0.201112938,0.859655874,1.0468647,-2.7509377,4.08823569,2.638034427,0.26587715,-2.211938532,10.18676835,0.912042945,13.113641,8.719084,4.604627662,2.333119409,26251.05628,2450812.457
1,10,6,10.24267927,0.989505502,12.78688875,8.273138504,5.083168039,2.735346215,21455.36826,1912269.085,0.745703139,0.534821614,2.0213048,-0.29987377,2.779627212,1.416958895,22.78352674,199.6059083,-0.118005122,0.636878737,0.7493851,-1.7381904,3.049455049,2.122355581,0.512823047,-1.785396061,10.1831383,0.966254076,12.632407,8.223484,4.995062649,2.611995701,23330.39627,2138273.107
1,11,2,10.27759362,1.013506763,12.78688875,8.273138504,5.239374293,3.099974118,19559.74894,1740094.262,0.387129114,0.806572176,2.0213048,-1.1617863,3.623601668,3.209185471,1.765049887,2.147551793,-0.615575848,0.782995191,0.7493851,-1.8447324,3.361434297,3.289448852,3.39548654,10.06359892,10.19098594,1.003737672,12.632407,8.223484,5.127212859,3.170528101,18128.20046,1572384.225
1,12,4,10.33001405,1.567999861,13.83542503,7.062637654,7.819969996,4.745324269,5904.686498,342271.4662,1.700227822,3.560247896,10.505757,-1.6801311,12.37780396,16.67778423,2.46217012,4.169531155,-1.98921884,1.811970111,-0.15203181,-6.5625067,8.340765221,6.493400486,14.5803568,103.1144318,9.104405394,1.863128909,11.951855,3.882198,8.927316427,6.199514111,2012.505061,81457.18499
1,13,4,10.48520325,3.151037251,16.36223088,3.650423445,15.88857938,9.24394631,1014.604708,32681.83943,5.80811565,4.30043684,11.780071,-1.6801311,18.13723612,17.33223397,27.37121223,245.6285218,-2.151788777,3.37754527,5.1379566,-7.615956,14.70204551,13.11762027,2.945525806,7.117944422,3.890577785,6.038704837,11.891401,-12.051813,29.1243708,19.81799925,4.259801311,15.72633348
1,14,4,10.45936599,3.028967662,16.36223088,3.650423445,14.7462353,9.721011819,946.0949638,30056.04163,7.248480826,2.551930299,11.780071,1.9075803,11.75498892,9.12392823,367.5481122,8494.629053,-3.111441168,3.379259825,5.1379566,-7.615956,14.4499217,13.44909343,8.848913529,47.83823312,-2.900504959,5.477843316,8.76637,-12.051813,24.69050494,20.40693653,3.13072361,7.495104898
1,15,5,9.942996495,1.739785417,15.34989312,6.698393194,9.082038823,4.530361144,5817.822174,335608.4261,7.187103318,1.644509872,11.464036,4.823119,8.811891605,3.792770976,3278.027478,156182.8193,-3.901859527,1.279984902,-1.6968905,-6.8641763,5.7000155,4.823412482,287.4523817,6044.540615,-5.186657127,1.940846336,-1.714847,-11.282077,10.34672819,4.597499757,718.7027875,20642.23346
1,16,5,9.682404101,1.735420365,14.04838907,6.698393194,8.455394175,4.847494785,3739.651018,180341.0626,7.592632077,1.510554684,11.464036,5.3420625,7.944569662,3.315910781,4404.861664,224371.4617,-3.157991937,1.067074415,-1.0893618,-5.3199162,5.101489225,2.953033673,388.8553974,8810.962166,-4.782457817,1.687403943,-1.714847,-9.664794,8.462233886,3.772221165,755.1283935,21351.93448
1,17,5,9.78838202,1.713406062,14.04838907,7.0251934,8.566713954,5.149660755,4051.412587,207148.9077,7.096123567,1.259895128,9.766547,3.8833952,6.488614912,3.452085701,4053.560052,207278.5185,-3.636737964,1.337341987,-0.480636,-7.0347633,6.289725616,4.615591387,252.7598322,5096.837417,-5.419203006,1.556846064,-1.7681179,-9.664794,8.597793072,2.926066608,2470.516514,107115.0851
1,18,5,9.567487514,1.46726457,13.664858,7.302775941,7.120754698,5.1827911,4256.237915,225587.6062,6.824808774,1.201714868,9.0016,3.8833952,5.967160397,4.052621541,2798.93204,128987.0086,-3.163800726,1.557963366,-0.40641573,-7.0347633,7.370444062,5.755774368,102.9898735,1564.468221,-5.6239456,1.265661972,-3.2615013,-8.432379,6.22574994,4.353798407,1289.962975,45906.18102
1,19,5,9.463562839,1.371405278,12.22604509,7.302775941,6.79190429,4.227811784,6048.151156,353411.8328,6.880028824,1.134381397,9.605537,4.353257,5.790589762,3.203311188,4419.67405,232622.4556,-2.394890924,1.074165727,-0.40641573,-4.395156,4.991493251,3.788316335,113.0200359,1732.08308,-5.824766212,1.414538898,-3.1310172,-8.516175,6.901527857,4.523575138,1145.02178,38392.1074
1,20,5,9.656715763,1.386434378,12.22604509,7.540564518,6.688487327,4.651655229,5421.925991,308528.7669,6.955226371,1.078344014,9.605537,4.8620253,5.229130485,3.524051169,3928.398237,200781.1489,-2.876369253,1.054562099,-1.0642227,-5.2367177,4.72447067,3.97646055,193.0390429,3596.821012,-5.812452706,1.570398734,-2.2176294,-8.838196,7.883185378,4.9342734,961.5792176,30736.73281
1,21,5,9.747655972,1.465161219,14.04081402,7.451733177,7.757798261,3.587668043,9708.383342,664299.675,7.503718442,1.421631889,12.333132,5.495291,7.512094984,3.513808772,4561.530817,242635.7345,-2.5410642,1.289454431,0.6171055,-5.2367177,5.808461112,4.779674825,75.82001369,1008.214016,-5.343604267,1.470666547,-2.2176294,-8.838196,7.870093619,3.415619844,1683.157856,64207.51775
1,22,5,9.647620679,1.335122608,14.04081402,7.451733177,6.770656967,3.849764911,8037.737046,516411.4282,8.276156818,1.24231358,12.333132,6.211158,6.65385186,2.871958898,9876.197329,679649.995,-2.038118609,0.787770132,0.6171055,-4.0078936,3.922304849,2.394723037,197.0013145,3669.070575,-4.278746806,1.318650432,-2.0296845,-6.9264255,6.828817126,3.54148557,785.154022,23220.26019
1,23,5,9.548444526,1.195948482,12.66290624,7.189852863,6.186669021,3.353225253,11515.05779,842359.4945,8.348563741,1.01607336,10.31901,6.4044895,5.393310756,2.684019942,12701.09926,959997.4105,-2.416805774,0.736880106,-0.9744401,-4.0078936,3.791470048,2.211650843,428.3517391,10432.62869,-3.769072026,1.132394651,-1.7232267,-6.6295447,6.130362048,2.522774764,1221.973707,42330.65513
1,24,5,9.568963184,1.227285176,11.89081839,7.189852863,5.162815953,4.190494975,4635.026325,234584.2205,8.171645614,1.052093556,10.31901,6.3129115,4.515047988,3.360891882,4860.080322,249912.5176,-2.726076518,0.791997514,-1.1569979,-4.0737343,3.32513973,2.703987585,274.2756323,5388.925138,-3.989851607,1.100419614,-1.7232267,-6.4607534,5.054540265,3.209094177,581.7462188,14725.79434
1,25,5,9.700114077,1.271776773,13.16088642,7.603925245,6.287205187,3.693005729,8504.231063,551066.2467,8.10628065,1.091767722,11.113286,6.3129115,5.567327279,2.873305542,8795.803396,576392.5409,-3.413757556,0.739821132,-2.0620062,-4.678869,3.606958665,2.176130494,1150.201139,38233.23778,-3.959074359,0.964645421,-1.775899,-5.605425,5.177873541,2.106363733,1870.661735,73166.29948
1,26,5,9.807677588,1.3759018,13.16088642,7.04386505,7.065700225,3.80033802,9245.775114,628648.5699,8.119354088,1.170906149,11.113286,5.7359085,5.997071469,3.263411623,7475.574086,473518.6265,-3.785549791,0.796642926,-2.0991163,-5.2121773,4.095600207,2.211857234,1717.76715,66639.88725,-3.869276382,0.923247806,-1.8608932,-5.5497594,4.730191292,2.576711762,1311.288028,46492.51015
