1,0,9.88777869602,1.26819068181,13.3104627828,6.33024634862,6.60299519362,3.33664092621,12140.7112599,894968.354763,0.420672121212,1.55676989396,6.443994,-3.7582982,8.86434272666,1.97465655457,0.0797969549961,-2.32364754791,0.388640610758,1.15179567348,4.2981906,-1.8549078,5.5401156877,3.80185569871,0.633971598036,-1.47093389015,9.67106939394,1.32993217513,13.135189,6.2315083,6.85383109901,3.63548316301,9266.34156804,624231.502401
1,1,10.133836639,1.16753970575,13.5312379375,8.11021497152,5.90924239227,3.43441729565,13099.5247129,1000307.58187,-0.417876217471,1.03269349994,1.0175357,-3.7582982,5.31515807333,2.83009716058,0.550790501023,-1.44102828923,0.435850339382,0.492702663998,1.9375077,-0.6147113,2.54069484754,1.39152745855,4.05893253911,17.7139450371,10.0489750147,1.18410190152,13.248914,8.045714,5.81214649312,3.75855107907,10341.395579,729824.814255
1,2,10.1714100946,1.16354450663,13.5312379375,8.36755331057,5.20692545846,4.35438313456,7123.99931894,439610.839273,-0.123936212545,1.08958489612,2.3133974,-2.7257986,4.75897229358,4.21354018844,0.716939708455,-1.06846440435,0.788816907242,0.814835028012,2.6402059,-0.6147113,3.62629720267,3.07330854365,5.96526696684,27.2229433624,10.0460703182,1.18285528564,13.248914,8.208521,5.31342057584,4.4025300029,6671.61598891,402781.187667
1,3,10.1151130399,0.810779198179,11.9127806189,8.07780028289,4.08908589937,2.5090585052,26712.9748748,2586892.50213,-0.0689389271471,0.948061306178,2.3133974,-2.2589293,4.35976695428,3.39892758275,0.507246980543,-1.95887238715,1.26318784971,0.542788078771,2.6402059,0.25498247,2.81019890509,1.47604586946,125.422465797,2028.32515594,9.97385694118,0.837387113133,11.903971,7.892486,4.44228670584,2.23246318204,32641.6433988,3379462.46107
1,4,10.1944377246,0.921059107112,11.7977476696,8.07780028289,4.40672741381,3.07427394894,16398.187819,1336249.63338,-0.391270598545,0.716928157383,0.8583213,-1.869273,3.27979504938,2.5950972839,1.28600131027,0.05548130959,1.22156885939,0.396462703771,2.3588872,0.5674258,1.73961007318,1.52409964184,108.46992152,1650.21035747,10.0770498636,0.954717040144,11.737574,7.892486,4.56153212978,3.19552590865,14477.2020642,1131709.53942
1,5,10.1608893231,1.18167255776,12.3801127194,7.04209152465,5.38732299504,4.30073110459,7307.13707692,454764.549728,-0.0168863723939,0.901724525353,1.7052702,-1.869273,4.3335442192,2.98185280738,0.288825089576,-2.20184878692,1.0111330503,0.520960635465,2.3588872,-0.17118542,2.45999310636,1.78452083544,41.7127571913,457.469308472,10.0500970091,1.23628058251,12.301409,6.692991,5.73436787184,4.37378970267,6761.01600646,410014.776114
1,6,10.1503230883,1.12329789207,12.3801127194,7.04209152465,4.61520348742,4.65700767941,6414.31420379,386028.501563,0.494120984706,0.784166991037,1.7052702,-1.4024036,3.62428288581,2.78788291269,1.56274405263,1.97195402495,0.491832408462,0.49516420405,1.3736732,-0.5009867,2.17139453007,1.90346019676,4.12924819852,16.3542673699,10.0789026118,1.16636999687,12.301409,6.692991,4.78897827689,4.83668674746,5707.20648837,330349.867829
1,7,10.1998994313,0.994798546448,11.7324220013,8.11088297361,4.28730325707,3.91116064219,9388.60342279,635212.943624,0.685829962333,0.669459179981,1.8920178,-0.83497787,2.67286623697,2.8474131683,5.25516337765,21.6920087066,0.132497297397,0.367369699926,0.7870938,-0.6147113,1.77005308247,1.20821623858,0.365225555651,-2.32344172622,10.1445409485,1.02215808017,11.709442,7.9822683,4.38666425232,4.03896889684,8542.00356144,560003.244454
1,8,10.2793619285,1.05548583932,12.6877658329,8.11088297361,5.5187482276,2.73055749115,21689.1722017,1940066.17288,0.803962053242,0.785440818523,2.8712463,-0.51235914,3.61503889508,2.81530814507,6.87855858487,37.1275815481,-0.0168682405636,0.363869118343,0.7870938,-0.81163436,1.96063448406,0.813434043144,0.0271446685767,-2.85527027047,10.2103997061,1.06353764424,12.332533,7.9822683,5.53716671198,2.79874096119,20121.3386918,1755369.20159
1,9,10.3778206096,1.39062214572,12.6877658329,6.9738759669,6.88700637063,3.40974288901,10969.4499708,757311.721064,0.771770924767,0.752730641275,2.8712463,-0.3429694,3.26093947332,2.56410483833,6.12557435331,30.0117946908,-0.3735952212,0.554576996394,0.4985925,-1.5221137,2.71997918376,1.43435691359,1.50334157804,2.25815178541,10.3013321533,1.38064608485,12.332533,6.9240313,6.86631595887,3.33571500682,11284.2880835,786431.537066
