1,1,10.9066067077,5.67199221863,25.344676183,1.97871710966,28.2006012431,34.6395008086,95.837717441,1679.31453396,1.93461306328,9.38709883258,19.607914,-18.488026,41.6025211081,61.1063955987,2.24006069485,4.05819644369,-1.30400589574,4.66288399648,5.6323595,-15.382148,22.9396298885,28.6735062308,1.93740583639,2.81280408835,4.53642351787,3.90424852352,16.004042,-2.566584,22.4401384986,21.0183239542,26.4819123041,292.213251198
1,1,11.2105533312,5.6095026962,26.49293692,1.05902787427,27.6745357017,37.9092158985,108.207238312,2057.59766768,1.87700286286,10.0213974725,18.47785,-19.60911,36.7401828469,75.3735993346,4.07231046948,17.1547295871,-3.152402641,3.64638662906,3.0825348,-12.120048,17.9954254342,24.6374014421,9.49707205739,61.044438272,3.35907349657,4.32138019947,18.405426,-3.5835214,22.5773839185,28.2480343794,9.39653433979,56.9460699186
1,1,11.2159831455,5.58790342219,27.7254844041,1.98326371043,29.5960442051,28.6200719653,138.300845251,2653.91137346,3.52048515481,9.21964976341,17.790714,-17.827227,40.2311986548,54.541087423,2.7978500699,6.03788699427,-3.02285700296,2.82245433203,1.513734,-10.649409,16.1301095163,13.0681181115,22.9149354616,225.324276027,4.38491389241,4.82657252409,19.606117,-3.7966053,28.2426112949,21.6697610334,16.3224988593,135.679487226
1,1,10.9425270402,5.37248331103,27.9922337769,0.904312422088,32.7724438351,34.3177171343,158.766435037,3594.71678576,2.5667709,9.6690396658,19.607914,-16.412252,37.7753135521,76.5930898354,3.92739205001,15.8307612627,-2.54236236964,3.17183313848,2.2397757,-11.684303,18.6578990486,20.8982335182,8.53204027548,57.3976387641,3.70118710708,4.27795700792,19.608511,-4.377199,28.6006153066,24.6924495791,16.3350228036,143.277828319
1,1,10.8437794662,5.40823775614,23.8984963817,1.7877309819,30.49916846,31.711964941,141.728145063,2923.68276103,2.07706971121,9.66763285848,18.87409,-17.66861,37.7339844293,68.8836440733,3.42053079511,12.1383208128,-1.31310167591,4.38303772566,4.9135003,-13.925874,21.5381933442,28.3688931833,1.75971951702,1.31786533305,3.41228156773,4.05959651351,16.657658,-10.015544,28.9341909653,15.893653438,24.9472063715,277.390435526
1,1,11.0525970792,5.11257137577,27.6525088992,1.48076707087,32.1794120997,27.2450312165,237.829113165,5911.40226785,3.76287216463,9.72851866579,19.607914,-19.60911,49.2076218119,63.3706642386,2.861257282,8.38105416259,0.809409915299,3.26627401138,7.102998,-11.31799,19.9506173707,18.0996031323,1.24344253163,-0.0107114416833,3.42496808881,4.05473910041,19.496584,-7.231686,28.5569344888,17.3992074823,21.1379949199,216.604976314
1,1,11.2031116491,4.76905063847,21.6192779379,1.33885026088,25.4333950206,28.438898054,205.687821678,4769.80010815,3.35266791688,9.12379165807,17.070059,-18.44134,41.7370144128,59.9632989622,2.99913729717,8.44239794735,-1.52002816155,3.57150693175,3.9749734,-10.727819,20.1725663884,20.3684181355,2.95454377544,7.37873295014,4.91591331406,3.81277420612,13.205219,-2.9041667,22.4367171123,20.7900127987,39.6423971441,508.507962551
1,1,11.2356301662,5.22015206808,27.8239602537,2.20183754069,35.7378594075,25.1138462418,330.305599287,9321.29792407,2.89894448493,9.4594697564,19.607914,-18.580801,45.8116504337,64.5470243699,3.16855827833,9.17313352853,-0.876737587203,3.13125404869,5.3049526,-9.688137,19.2930948382,17.7271913543,1.85095158827,3.65998464641,4.71055712217,4.77924225496,19.608511,-5.916671,31.5773067106,24.537533647,24.6587604644,262.163612409
1,1,12.0714551811,5.63844519804,25.9103797934,1.02291093592,29.8914724606,34.7168760272,152.139493183,3223.11208301,2.89536075955,10.2904617451,17.405846,-18.243217,40.1435005956,73.3344236896,3.55900509082,12.6229671399,-3.88453783773,3.77608938683,2.344522,-14.477737,18.0520989957,24.8118823807,13.8367383624,112.970691956,3.3202771522,4.7814905571,18.623299,-5.266645,26.7591975029,28.1721077216,7.30025959216,39.0643593404
1,1,11.5441858598,5.21357978381,22.0596680523,2.18961239423,25.0078717693,34.186676563,141.684479085,2921.13556015,2.16326099545,9.88143310606,17.518972,-17.064074,37.0374229884,71.2240956365,3.41860094906,11.9776065686,-3.90147862818,3.94502337218,2.3882163,-15.906478,23.5357165243,21.7679892658,18.1806694581,171.558197326,2.88321740532,4.36228557794,13.441647,-5.6179943,24.9477522975,25.2158985837,7.6348644583,40.4100118159
1,1,12.3744470819,5.40003570168,24.5839076777,2.51408856081,27.6877763249,34.8817299686,168.740176467,3719.61692467,4.15553012836,10.1879377588,19.607914,-18.884865,43.6477241065,71.7944703353,3.52972534651,10.502606964,-3.89249849328,4.27519988684,3.0651767,-16.114773,21.2311604772,28.1491291344,10.5681619547,72.7340939439,3.43042649236,4.00351286058,12.055404,-5.2929816,22.7219941075,23.9554935098,11.0907389387,78.4569009269
1,1,12.0689505565,5.62867030415,27.2492451225,2.93751933115,30.5993586568,34.061651424,161.258850871,3463.69770023,4.5830734053,10.0606793235,19.607914,-17.574638,39.1429780868,71.7548028465,3.92008805116,12.0581444144,-2.98127080136,3.41693475377,2.2319946,-13.763667,17.8192944114,21.2876739507,9.60856508989,65.3256123559,2.97368920355,5.07084021216,18.75079,-7.008427,32.1338199232,25.9590090905,6.65804248827,33.2797094767
1,1,12.9584024191,5.27301624915,23.9789715099,2.0641978506,29.7158722623,29.0055472267,268.852507199,6776.07251334,3.5030310359,10.6609868085,17.722479,-19.60911,45.3478629044,70.6553414159,3.20461786702,9.13097144246,-4.27750628566,2.65022277033,0.39923313,-13.090298,16.0042126522,13.395911471,81.9282478279,1373.87896212,3.16474217475,5.87032313083,16.51281,-10.900202,32.203954963,33.1668906679,4.95505093882,20.2549400908
1,1,12.3432188694,5.91326183611,26.8689127785,2.60965682233,31.1796090688,39.3183344149,132.740276452,2729.59487952,3.66901295634,10.4315185009,18.951303,-19.34096,43.2757678865,77.2240640555,3.54798396544,11.807726077,-3.98916996845,3.47906218141,0.6721721,-17.046118,21.5315537421,20.2000992473,27.8748172336,328.194883982,3.19351096465,5.17953861946,14.595653,-7.7997108,30.100711902,32.0299712312,5.55732470122,25.7433039724
1,1,12.8111088798,5.40091008803,24.8548707762,2.30952824766,27.537778105,33.3018072185,188.76636148,4240.44415849,3.86701574714,10.8603507531,19.607914,-16.321274,42.5845317814,75.7435278432,3.50167657184,11.0233705513,-3.65584144206,4.6327060971,2.4929626,-15.670649,23.8207942011,28.3986220515,7.6873239125,43.6871785133,2.80734402175,4.20535234577,16.21533,-9.808446,25.7712933696,21.6324971822,6.5566563539,34.8719856401
1,1,11.3611984927,4.9734493506,21.4954913357,1.53913594655,28.6711651784,30.1572788975,214.762402333,5239.90678103,1.89237697649,9.67146626491,16.600197,-15.890317,37.2978639888,71.8132794408,3.98751338105,16.7601399272,-3.05711341843,3.40830917511,6.265626,-11.325771,19.489966804,20.825468826,11.7448319803,91.8489016181,4.15610331657,4.29627404096,14.476541,-5.2756233,28.7844769168,21.7361215419,24.7326793297,262.565813488
1,1,12.0599483273,5.36032738286,21.6023924514,2.76522331218,27.6669867068,33.6449395294,168.446070156,3676.05395759,2.69751264697,10.2758066854,18.658014,-17.249624,38.1868199146,74.2351988143,3.59081207944,12.2914314094,-4.1783807247,3.00132547409,2.1380222,-9.81922,19.0770360914,15.2398911089,61.5012761879,948.31018541,3.9209315397,4.4120473219,14.875773,-4.381389,27.6945319652,22.8135896252,16.2739389013,140.840755154
1,1,13.0587427777,5.15563526399,23.3217347668,3.79467811058,22.4441487727,36.1129065595,185.259263964,4175.32992892,3.68571275075,10.4423086108,18.152239,-17.946337,36.6285477781,77.9412898063,3.76106543907,11.9800846804,-5.26356314642,3.1581580459,2.2942438,-12.323555,17.9878905823,18.8365693679,73.7355363991,1213.7748341,3.29401955284,5.094646823,16.189592,-6.7085533,27.6870149662,31.603661993,6.20355671287,28.8652423037
1,1,11.3052008444,5.33651156973,28.3550093536,2.8588966764,26.8289532954,34.0620568641,130.249358774,2572.65692409,2.732686541,9.88409475776,19.509153,-18.179771,37.0637443425,71.2439265533,3.50835924464,11.3688630237,-2.04920646057,3.57799227608,3.4009635,-12.703634,21.0163346633,20.0860052037,3.7828207672,13.4937793889,4.61451072954,3.58162418953,18.460493,-2.7976246,23.7421149571,16.8274334487,59.1974587214,890.466459882
1,1,11.6835161085,6.06617064442,27.746073991,0.979657156935,31.9371782183,38.5080145801,105.130478998,1955.40911132,3.6939763091,9.07588186709,19.607914,-16.57805,36.8755883413,65.1360882518,4.03919325053,14.6541687502,-3.48066007209,5.07504966483,6.2207346,-17.603369,24.3391766732,34.0501321889,5.31205049892,22.649476904,4.45585052448,4.42268637513,19.29966,-6.541558,28.547672676,22.7028032479,23.7453339159,254.250679915
1,1,11.7360095051,6.07317125296,24.0835899028,1.68008177208,27.8841537065,41.6065454973,88.0452614414,1515.09168807,3.96503922179,10.426880517,19.218258,-18.776527,36.7752195893,77.731457158,4.03526855479,14.7393858266,-2.37480687761,3.36082602164,4.396951,-10.483012,16.3997051848,22.3448229744,5.81143344209,26.1256405487,4.35167599831,3.78206445955,14.409503,-2.4528596,22.08595456,22.0249886675,26.3575807352,285.776175442
1,1,11.5911384518,5.51414182031,21.6607590161,2.05455374027,29.4773404953,33.7393190251,141.103621506,2904.35826039,3.16654357231,10.5737386883,17.269377,-19.60911,41.8467290259,75.0310528819,3.2331373548,10.2252315487,-3.61016147934,2.21878886583,2.03148,-9.721656,12.7162800938,12.7786043402,65.6732478731,1036.53654852,2.80454946569,4.13612317703,12.033856,-5.5623293,21.4518893521,25.8685085363,6.05252286538,28.7015372584
1,1,12.2907954232,5.34993244189,23.3127451692,2.86905145051,25.3945039166,36.0809323487,151.970663158,3214.47602393,3.27239139164,10.8715427639,18.756775,-19.60911,39.3647924383,80.5552849979,3.70401334174,12.7219608852,-3.69691543552,3.03909755667,2.260725,-12.607866,15.0135513601,20.0696030326,21.9587898041,224.297251702,2.75778083216,4.50308660445,12.9652,-6.019622,20.128585212,31.2095649819,5.2879474889,21.5603758181
1,1,12.8008333249,5.47812898459,24.1539369189,2.75745791639,26.460383024,35.7906447023,164.412130907,3546.1671396,3.45370042538,10.9986075568,19.01894,-19.574394,40.4959532424,79.6614474999,3.51479679606,11.3060926825,-3.85110110029,3.13109776615,0.18914193,-13.731345,17.1827668065,18.7604568555,26.9445722716,299.752734416,2.63135658846,5.42356209191,18.096573,-6.411672,26.9401102643,34.8723639749,4.62501745545,18.5833040536
1,1,12.6984298095,5.31820889843,23.0042153336,1.12696954755,27.1447470394,34.4508165949,190.630040795,4362.96836353,2.86315259806,11.2725489781,19.607914,-19.56781,41.9585402713,82.9589700891,3.67337737581,13.0452657343,-4.02107963127,2.79573410909,1.4562732,-12.045229,15.0988265881,17.4252876032,40.9593118846,543.701426524,2.65454429582,4.82012927466,11.1970825,-9.385271,23.5559334578,32.0212112066,4.42699594878,15.9730176126
1,1,12.6399343812,5.48835755164,27.2469238285,3.18569140928,26.3841203346,35.9471242557,162.3975116,3480.66564373,3.46833671742,10.2725005269,18.485033,-19.524117,36.5244363452,75.0418629385,3.64462143481,11.4456088197,-5.24837124394,2.42615232677,-1.1049241,-10.684724,12.7297043427,15.0526809355,138.615863495,2835.50869571,3.31359325576,5.28439845421,19.608511,-5.2983685,28.4366798129,32.2177501273,6.11034880052,27.9387084358
1,1,12.8560060987,5.77083488712,24.479754044,3.36186760804,22.7607845008,41.7974122739,116.832120697,2221.54385745,3.64489517567,10.8067761908,19.607914,-19.60911,37.1855601337,80.996787591,3.75671321402,12.6783800824,-5.34197320552,3.0852784766,1.3970166,-12.782643,16.6610748074,19.2312494548,74.3400299987,1216.74668457,2.41175621343,4.96342286984,14.869788,-5.869984,26.6342749675,31.0838734858,4.40062574192,16.1105459083
1,1,13.5937694701,5.96018172254,26.2309024992,2.65024113981,29.9914817337,37.0732607459,170.421983587,3709.05091398,4.25314965156,11.5287071539,19.607914,-19.60911,53.107300244,75.4053104758,3.47118502855,10.7575974897,-5.51142428437,3.11559484102,-0.13347675,-14.235924,18.8292238207,16.3905570518,111.972818563,2124.30541463,2.88249726975,4.57410588036,18.600554,-4.744709,27.8349709758,23.8406298483,6.02883551,29.6996688733
1,1,13.8672514614,5.00092165121,27.098067344,4.17739117786,26.1730850804,31.8855697218,322.252679508,8897.93388686,3.15097186971,10.9375833374,19.607914,-19.60911,37.7305670814,81.9247597981,3.94983808894,14.5856674206,-6.1925939125,3.16992491297,0.14425065,-14.2622595,16.6057713942,20.2654237098,103.469119987,1929.80158909,2.51704537518,5.74616104275,18.513165,-8.133103,32.8170288728,34.2688816831,4.13446373459,14.8984941588
1,1,12.7677801519,5.60035439483,22.0864581579,2.06562955952,26.1165176698,38.0939973238,146.071517039,3037.16388509,2.84878742388,11.7274683923,19.607914,-19.60911,40.5375967864,87.8126761954,3.83684375487,14.820117352,-4.63420963881,2.51277981638,1.541866,-9.907805,15.8727061172,13.3232545466,131.253704943,2672.82184842,1.43343888716,4.34584471094,10.205285,-7.0425444,24.3559392418,26.2934837141,3.19745322591,10.3181852941
1,1,12.965367559,5.96775259986,28.1594352688,2.2615635876,29.0581510319,38.8163499136,134.66828464,2696.22922802,3.27698067431,11.5333840885,19.607914,-19.60911,40.1704468694,84.6620589321,3.76138609924,13.5810345483,-4.02683550215,3.88090858432,3.9091327,-14.171879,21.6127021744,22.9604493626,17.4327601225,159.506955869,1.80348768908,5.04260376324,19.608511,-5.710171,28.217666119,29.7052000171,3.4059164062,11.7078595611
1,1,12.2288718441,5.87891382107,25.4475676267,2.11733092364,29.3402503443,38.5987571746,121.562685119,2373.98755619,1.67880887836,9.81932405117,17.28913,-16.911444,35.518323945,72.7764388237,4.07601475707,17.255866293,-5.412700416,3.69223053943,1.1456255,-14.050971,18.608981331,24.102424776,40.7753895617,531.804482576,3.69741566716,5.31682569363,17.452534,-6.0363812,32.6412436859,29.2787420211,7.85146691951,45.3407275511
